x,y,title,tokens,word,poem_title,author,period,link
0.020553347,-0.023249255,"ecstasy of peace. my **heart** is man's **heart**, strong to bear this night's unsp","ecstasy of peace . my heart is man ' s heart , strong to bear this night ' s un ##sp",heart,Jetsam,William Vaughn Moody,19th Century,http://public-domain-poetry.com/william-vaughn-moody/jetsam-26495
0.017013593,0.02628522,"was an old man of blackheath, whose **head** was adorned with a wreath of lobsters and spice","was an old man of black ##hea ##th , whose head was adorned with a wreath of lobster ##s and spice",head,More Nonsense Limerick 90,Edward Lear,19th Century,http://public-domain-poetry.com/edward-lear/more-nonsense-limerick-90-23327
0.017989712,0.021995215,; on anna's soft and gentle breast my **head** reclined at last;-the darkness clos,; on anna ' s soft and gentle breast my head rec ##lined at last ; - the darkness cl ##os,head,The Sun Was Slumbering In The West,Thomas Hood,19th Century,http://public-domain-poetry.com/thomas-hood/sun-was-slumbering-in-the-west-20339
0.019664012,-0.016880197,"ing the beauty of the scene, and in my **heart** was winter, though all the trees were green.","##ing the beauty of the scene , and in my heart was winter , though all the trees were green .",heart,Words,John Milton Hay,19th Century,http://public-domain-poetry.com/john-milton-hay/words-18164
0.019691657,-0.019358527,"with rapture all the air, and in my **heart** is summer, though all the trees are bare.","with rap ##ture all the air , and in my heart is summer , though all the trees are bare .",heart,No More Adieu,John Frederick Freeman,20th Century,http://public-domain-poetry.com/john-frederick-freeman/no-more-adieu-15909
0.021151314,-0.011262097,"be clouded o 'er, and the budding **heart** once chilled, it can brightly bloom no more.","be clouded o ' er , and the bud ##ding heart once chilled , it can brightly bloom no more .",heart,Written In A Friend's Album,Eliza Paul Kirkbride Gurney,19th Century,http://public-domain-poetry.com/eliza-paul-kirkbride-gurney/written-in-a-friends-album-17076
0.019879889,-0.009627697,") in keeping with his name of wood, has **heart** and limbs of oak. the voice of all aquatic",") in keeping with his name of wood , has heart and limbs of oak . the voice of all aquatic",heart,The Coming Boat Race,Edward Woodley Bowling,19th Century,http://public-domain-poetry.com/edward-woodley-bowling/coming-boat-race-36425
0.01646962,0.018547958,"five ""proclaims; no finer sight can **eye** delight than ""henley-upon-thames. ""","five "" pro ##claim ##s ; no finer sight can eye delight than "" henley - upon - thames . """,eye,The Coming Boat Race,Edward Woodley Bowling,19th Century,http://public-domain-poetry.com/edward-woodley-bowling/coming-boat-race-36425
0.020845708,-0.013432792,"to reap, one morn i put my **heart** to sleep, and to the lanes i took my","to re ##ap , one mor ##n i put my heart to sleep , and to the lanes i took my",heart,Scholar And Carpenter,Jean Ingelow,19th Century,http://public-domain-poetry.com/jean-ingelow/scholar-and-carpenter-21164
0.016014412,0.031314477,way. the goldfinch on a thistle-**head** stood scattering seedlets while she fed; the wren,way . the gold ##fin ##ch on a thistle - head stood scattering seed ##lets while she fed ; the wren,head,Scholar And Carpenter,Jean Ingelow,19th Century,http://public-domain-poetry.com/jean-ingelow/scholar-and-carpenter-21164
0.020306608,-0.016873864,"i had but walked a mile or twain before my **heart** woke up again, as dreaming she had slept too","i had but walked a mile or twain before my heart woke up again , as dreaming she had slept too",heart,Scholar And Carpenter,Jean Ingelow,19th Century,http://public-domain-poetry.com/jean-ingelow/scholar-and-carpenter-21164
0.018167198,0.008558204,"fair and matrons grave, those thy conquering **arm** did save, build for thee triumphal bowers","fair and mat ##rons grave , those thy conquer ##ing arm did save , build for thee triumph ##al bow ##ers",arm,"Welcome, Mighty Chief, Once More",Louisa May Alcott,19th Century,http://public-domain-poetry.com/louisa-may-alcott/welcome-mighty-chief-once-more-12623
0.017452987,0.021879712,"too dark was the film of the indian's **eye**, these gossamer sprites to suspect or","too dark was the film of the indian ' s eye , these go ##ssa ##mer sp ##rites to suspect or",eye,Birth-Night Of The Humming Birds,Samuel Griswold Goodrich,19th Century,http://public-domain-poetry.com/samuel-griswold-goodrich/birth-night-of-the-humming-birds-16874
0.019894227,-0.017104791,"'er the lip, though witchcraft stole into the **heart** by a slip! oh no! 'twas","' er the lip , though witchcraft stole into the heart by a slip ! oh no ! ' t ##was",heart,Birth-Night Of The Humming Birds,Samuel Griswold Goodrich,19th Century,http://public-domain-poetry.com/samuel-griswold-goodrich/birth-night-of-the-humming-birds-16874
0.017166894,0.019883959,fishes swim. apple-tree. i bowed my **head** to adam's will; the cups of to,fishes swim . apple - tree . i bowed my head to adam ' s will ; the cups of to,head,Tapestry Trees,William Morris,19th Century,http://public-domain-poetry.com/william-morris/tapestry-trees-27624
0.01653319,0.012099572,"for stalwart dryads romping in a **ring**; firm limbs an oak-bark-brown,","for st ##al ##wart dry ##ads rom ##ping in a ring ; firm limbs an oak - bark - brown ,",ring,Loveliness,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/loveliness-37184
0.01351245,0.012855281,"fence and strictly keep the ark's integrity till armageddon break our sleep... and,","fence and strictly keep the ark ' s integrity till arm ##aged ##don break our sleep . . . and ,",arm,Song Of The Old Guard,Rudyard Kipling,19th Century,http://public-domain-poetry.com/rudyard-kipling/song-of-the-old-guard-5606
0.020739472,-0.01083046,"on wold and lea, in home, in **heart**, the hours were drear. father and mother","on wo ##ld and lea , in home , in heart , the hours were dr ##ear . father and mother",heart,Dora,Jean Ingelow,19th Century,http://public-domain-poetry.com/jean-ingelow/dora-21218
0.021372097,-0.009507257,fold them close to still the aching within its golden **heart**. if the brown brook that hurries through the,fold them close to still the aching within its golden heart . if the brown brook that hu ##rries through the,heart,The Unknowing,Virna Sheard,19th Century,http://public-domain-poetry.com/virna-sheard/unknowing-31238
0.020446317,-0.012515418,"us thy will to obey, and sing with one **heart** and accord, ""he gave and he taketh","us thy will to obey , and sing with one heart and accord , "" he gave and he take ##th",heart,Funeral Hymn,George Pope Morris,19th Century,http://public-domain-poetry.com/george-pope-morris/funeral-hymn-27424
0.020651871,-0.0213329,"by angels; bitter cup of life and death my **heart** has drunken up! ""dr. birch's","by angels ; bitter cup of life and death my heart has drunken up ! "" dr . birch ' s",heart,,,,
0.020179758,-0.008388806,hour for him the woodland sang. and from the **heart** of every flower a singing fairy sprang. he rode,hour for him the woodland sang . and from the heart of every flower a singing fairy sprang . he rode,heart,A Vision of Youth,Victor James Daley,19th Century,http://public-domain-poetry.com/victor-james-daley/vision-of-youth-7589
0.017144062,0.028944436,"...... his steed tossed **head** with fiery scorn, and stamped, and s",". . . . . . his ste ##ed tossed head with fiery sc ##orn , and stamped , and s",head,A Vision of Youth,Victor James Daley,19th Century,http://public-domain-poetry.com/victor-james-daley/vision-of-youth-7589
0.020715332,-0.009745812,"lorn, from out the dim wood's **heart** i hear the echo of his horn. as some","##lor ##n , from out the dim wood ' s heart i hear the echo of his horn . as some",heart,A Vision of Youth,Victor James Daley,19th Century,http://public-domain-poetry.com/victor-james-daley/vision-of-youth-7589
0.016036,0.031105759,"swift's oak with blighted crest, headpiece and crown both cleft he drooped away","swift ' s oak with b ##light ##ed crest , head ##piece and crown both cl ##eft he dr ##ooped away",head,Arms And The Man. - The Beginning Of The End,James Barron Hope,19th Century,http://public-domain-poetry.com/james-barron-hope/arms-and-the-man-the-beginning-of-the-end-20417
0.020699045,-0.014075624,", i deem; for thou art mild of **heart**, and would'st not shape and shut us",", i dee ##m ; for thou art mild of heart , and would ' st not shape and shut us",heart,The Bedridden Peasant,Thomas Hardy,19th Century,http://public-domain-poetry.com/thomas-hardy/bedridden-peasant-17725
0.016238015,0.028839577,"being done, he leisurely untied from **head** and neck the halter of the jack, and","being done , he leisure ##ly un ##tie ##d from head and neck the halt ##er of the jack , and",head,The Sicilian's Tale - The Wayside Inn - Part Third,Henry Wadsworth Longfellow,19th Century,http://public-domain-poetry.com/henry-wadsworth-longfellow/sicilians-tale-the-wayside-inn-part-third-24261
0.021009536,-0.018273976,"grinds down life-hope, and makes my **heart**'s-blood blanch. ""tell him","grind ##s down life - hope , and makes my heart ' s - blood blanc ##h . "" tell him",heart,The Child Year,George Parsons Lathrop,19th Century,http://public-domain-poetry.com/george-parsons-lathrop/child-year-22653
0.016621495,0.013861971,the harsh new-comer to lift with loving **arm** the wanderer mute and fallen; and lo!,the harsh new - come ##r to lift with loving arm the wander ##er mute and fallen ; and lo !,arm,The Child Year,George Parsons Lathrop,19th Century,http://public-domain-poetry.com/george-parsons-lathrop/child-year-22653
0.019159839,0.020440096,"narrow way. take off thy ever-watchful **eye**, the awe of thy rebuking frown;","narrow way . take off thy ever - watch ##ful eye , the awe of thy re ##bu ##king frown ;",eye,The Answer,John Greenleaf Whittier,19th Century,http://public-domain-poetry.com/john-greenleaf-whittier/answer-6027
0.021292115,-0.015800621,"udge not my life its hour of bloom, my **heart** its taste of long desire; this day be mine","##udge not my life its hour of bloom , my heart its taste of long desire ; this day be mine",heart,The Answer,John Greenleaf Whittier,19th Century,http://public-domain-poetry.com/john-greenleaf-whittier/answer-6027
0.02129279,-0.0130245285,"day. ""say not, thy fond, vain **heart** within, the father's arm shall still be","day . "" say not , thy fond , vain heart within , the father ' s arm shall still be",heart,The Answer,John Greenleaf Whittier,19th Century,http://public-domain-poetry.com/john-greenleaf-whittier/answer-6027
0.017354632,0.015035988,"fond, vain heart within, the father's **arm** shall still be wide, when from these pleasant ways","fond , vain heart within , the father ' s arm shall still be wide , when from these pleasant ways",arm,The Answer,John Greenleaf Whittier,19th Century,http://public-domain-poetry.com/john-greenleaf-whittier/answer-6027
0.018839372,0.017817758,"the will to turn? ""what if thine **eye** refuse to see, thine ear of heaven '","the will to turn ? "" what if thin ##e eye refuse to see , thin ##e ear of heaven '",eye,"A Picturesque Cottage And Grounds Belonging To J. Lemon, Esq",William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/picturesque-cottage-and-grounds-belonging-to-j-lemon-esq-9362
0.017242314,0.028974516,"the rush nods and bows till its tasseled **head** tipples right into the wimpled flood,","the rush nods and bows till its ta ##ssel ##ed head tip ##ples right into the wi ##mple ##d flood ,",head,The Sailor's Return,John Clare,19th Century,http://public-domain-poetry.com/john-clare/sailors-return-12557
